serial,name,county,school,batch,detail-link
050401-2,跆拳道館,苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=2&blank
050401-5,電工科實習工廠1,苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=5&blank
050401-9,八間教室(信實樓),苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=9&blank
050401-11,六間教室(勤學樓),苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=11&blank
050401-14,樸素樓,苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=14&blank
050401-15,學生宿舍餐廳,苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=15&blank
050401-17,木工廠1,苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=17&blank
050401-19,食品科1,苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=19&blank
050401-20,園藝科大樓,苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=20&blank
050401-21,蠶絲教育館,苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=21&blank
050401-24,木工廠2,苗栗縣,國立大湖農工,99年8批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=24&blank
050401-25,舊音樂教室(誠正樓),苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=25&blank
050401-26,舊電腦教室,苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=26&blank
050401-28,電工科實習工廠3,苗栗縣,國立大湖農工,99年8批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=28&blank
050401-29,機工廠(左),苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=29&blank
050401-30,機工廠(右),苗栗縣,國立大湖農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=30&blank
050401-32,綜合大樓,苗栗縣,國立大湖農工,103年個案,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050401&bid=32&blank
050404-7,伏曦樓,苗栗縣,國立苗栗農工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=7&blank
050404-9,校史室及音樂教室,苗栗縣,國立苗栗農工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=9&blank
050404-10,中正堂,苗栗縣,國立苗栗農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=10&blank
050404-11,行政大樓,苗栗縣,國立苗栗農工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=11&blank
050404-15,森林館,苗栗縣,國立苗栗農工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=15&blank
050404-17,生電大樓,苗栗縣,國立苗栗農工,98年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=17&blank
050404-19,生電實習場,苗栗縣,國立苗栗農工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=19&blank
050404-38,懷德樓,苗栗縣,國立苗栗農工,98年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=38&blank
050404-43,崇實樓,苗栗縣,國立苗栗農工,98年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=43&blank
050404-44,育賢樓,苗栗縣,國立苗栗農工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=44&blank
050404-46,圖書館,苗栗縣,國立苗栗農工,98年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=46&blank
050404-49,生電科實習工場,苗栗縣,國立苗栗農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=49&blank
050404-53,家政科館,苗栗縣,國立苗栗農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=53&blank
050404-54,食品科館,苗栗縣,國立苗栗農工,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050404&bid=54&blank
050407-2,商教樓,苗栗縣,國立苗栗高商,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050407&bid=2&blank
050407-4,敬業樓,苗栗縣,國立苗栗高商,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050407&bid=4&blank
050407-6,民生樓,苗栗縣,國立苗栗高商,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050407&bid=6&blank
050407-8,實習樓,苗栗縣,國立苗栗高商,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050407&bid=8&blank
050407-9,合作社學生餐廳,苗栗縣,國立苗栗高商,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050407&bid=9&blank
050407-11,教學樓,苗栗縣,國立苗栗高商,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050407&bid=11&blank
050407-12,立業樓,苗栗縣,國立苗栗高商,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=050407&bid=12&blank
054317-2,國中部大樓,苗栗縣,縣立興華高中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054317&bid=2&blank
054317-4,研習中心,苗栗縣,縣立興華高中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054317&bid=4&blank
054317-6,高中部大樓,苗栗縣,縣立興華高中,106年資本門,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054317&bid=6&blank
054317-10,輔導室大樓,苗栗縣,縣立興華高中,105年資本門,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054317&bid=10&blank
054317-11,體育館,苗栗縣,縣立興華高中,105年資本門,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054317&bid=11&blank
054501-1,北棟教室,苗栗縣,縣立苗栗國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054501&bid=1&blank
054502-1,南棟(原南棟教室),苗栗縣,縣立大倫國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054502&bid=1&blank
054502-2,北棟教室A,苗栗縣,縣立大倫國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054502&bid=2&blank
054502-3,北棟(原北棟教室B),苗栗縣,縣立大倫國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054502&bid=3&blank
054502-4,東棟(原東棟教室),苗栗縣,縣立大倫國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054502&bid=4&blank
054502-5,西棟教室A,苗栗縣,縣立大倫國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054502&bid=5&blank
054502-6,西棟教室B,苗栗縣,縣立大倫國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054502&bid=6&blank
054502-7,中棟教室,苗栗縣,縣立大倫國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054502&bid=7&blank
054503-2,西棟大樓,苗栗縣,縣立明仁國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054503&bid=2&blank
054503-3,南棟大樓,苗栗縣,縣立明仁國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054503&bid=3&blank
054503-8,音樂專科教室,苗栗縣,縣立明仁國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054503&bid=8&blank
054504-4,築夢樓,苗栗縣,縣立頭屋國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054504&bid=4&blank
054504-5,活動中心,苗栗縣,縣立頭屋國中,105年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054504&bid=5&blank
054505-4,普通教室3,苗栗縣,縣立公館國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054505&bid=4&blank
054506-2,A棟,苗栗縣,縣立鶴岡國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054506&bid=2&blank
054506-4,B棟,苗栗縣,縣立鶴岡國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054506&bid=4&blank
054506-5,C棟,苗栗縣,縣立鶴岡國中,101年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054506&bid=5&blank
054507-11,普通教室(北),苗栗縣,縣立文林國中,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054507&bid=11&blank
054507c1-1,教室,苗栗縣,縣立文林國中(文隆分部),100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054507c1&bid=1&blank
054508-1,勤學樓,苗栗縣,縣立三義高中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054508&bid=1&blank
054508-2,行政大樓,苗栗縣,縣立三義高中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054508&bid=2&blank
054508-3,德軒樓,苗栗縣,縣立三義高中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054508&bid=3&blank
054508-4,敬業樓,苗栗縣,縣立三義高中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054508&bid=4&blank
054508-7,迎曦堂,苗栗縣,縣立三義高中,105年資本門,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054508&bid=7&blank
054510-3,北棟教室,苗栗縣,縣立致民國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054510&bid=3&blank
054510-4,南棟教室,苗栗縣,縣立致民國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054510&bid=4&blank
054511-4,東棟教室(二),苗栗縣,縣立通霄國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054511&bid=4&blank
054511-5,西棟教室(二),苗栗縣,縣立通霄國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054511&bid=5&blank
054512-1,教學大樓,苗栗縣,縣立南和國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054512&bid=1&blank
054513-1,教學大樓A,苗栗縣,縣立烏眉國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054513&bid=1&blank
054513-2,教學大樓B,苗栗縣,縣立烏眉國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054513&bid=2&blank
054513-3,宿舍,苗栗縣,縣立烏眉國中,100年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054513&bid=3&blank
054514-1,北棟教室,苗栗縣,縣立啟新國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054514&bid=1&blank
054514-4,東棟教室,苗栗縣,縣立啟新國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054514&bid=4&blank
054518-1,第1棟,苗栗縣,縣立文英國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054518&bid=1&blank
054518-5,第二棟(行政大樓西側),苗栗縣,縣立文英國中,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054518&bid=5&blank
054521-3,後棟b,苗栗縣,縣立三灣國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054521&bid=3&blank
054521-5,側棟,苗栗縣,縣立三灣國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054521&bid=5&blank
054522-1,西面教學大樓,苗栗縣,縣立南庄國中,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054522&bid=1&blank
054522-2,理化大樓,苗栗縣,縣立南庄國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054522&bid=2&blank
054522-3,南面大樓,苗栗縣,縣立南庄國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=054522&bid=3&blank
